"Date","SearchEngine","KeywordGroup","Website","Position"
"2014-07-02","Yahoo","word cloud","qlik","3"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","word cloud","qlik","1"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","interactive","qlik","34"
"2014-07-02","Yahoo","dashboard","qlik","3"
"2014-07-02","Yahoo","dashboard","qlik","13"
"2014-07-02","Yahoo","word cloud","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","15"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","interactive","qlik","2"
"2014-07-02","Yahoo","word cloud","qlik","7"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","sankey","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","word cloud","qlik","39"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","sankey","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","sankey","qlik","3"
"2014-07-02","Yahoo","word cloud","qlik","1"
"2014-07-02","Yahoo","word cloud","qlik","9"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","word cloud","qlik","8"
"2014-07-02","Yahoo","word cloud","qlik","1"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","sankey","qlik","1"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","word cloud","qlik","1"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","word cloud","qlik","1"
"2014-07-02","Yahoo","dashboard","qlik","5"
"2014-07-02","Yahoo","word cloud","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","29"
"2014-07-02","Yahoo","interactive","qlik","3"
"2014-07-02","Yahoo","sankey","qlik","3"
"2014-07-02","Yahoo","sankey","qlik","7"
"2014-07-02","Yahoo","dashboard","qlik","19"
"2014-07-02","Yahoo","word cloud","qlik","1"
"2014-07-02","Yahoo","dashboard","qlik","14"
"2014-07-02","Yahoo","word cloud","qlik","1"
"2014-07-02","Yahoo","dashboard","qlik","4"
"2014-07-02","Yahoo","dashboard","qlik","3"
"2014-07-02","Yahoo","dashboard","qlik","3"
"2014-07-02","Yahoo","interactive","qlik","5"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","word cloud","qlik","1"
"2014-07-02","Yahoo","dashboard","qlik","3"
"2014-07-02","Yahoo","word cloud","qlik","1"
"2014-07-02","Yahoo","word cloud","qlik","1"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","word cloud","qlik","1"
"2014-07-02","Yahoo","word cloud","qlik","1"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","word cloud","qlik","3"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","word cloud","qlik","8"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","word cloud","qlik","4"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","word cloud","qlik","1"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","dashboard","qlik","21"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","interactive","qlik","17"
"2014-07-02","Yahoo","word cloud","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","word cloud","qlik","7"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","word cloud","qlik","6"
"2014-07-02","Yahoo","dashboard","qlik","4"
"2014-07-02","Yahoo","sankey","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","word cloud","qlik","8"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","word cloud","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","word cloud","qlik","1"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","word cloud","qlik","11"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","word cloud","qlik","7"
"2014-07-02","Yahoo","word cloud","qlik","8"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","word cloud","qlik","1"
"2014-07-02","Yahoo","word cloud","qlik","2"
"2014-07-02","Yahoo","word cloud","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","7"
"2014-07-02","Yahoo","interactive","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","dashboard","qlik","5"
"2014-07-02","Yahoo","sankey","qlik","3"
"2014-07-02","Yahoo","dashboard","qlik","5"
"2014-07-02","Yahoo","interactive","qlik","4"
"2014-07-02","Yahoo","dashboard","qlik","7"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","word cloud","qlik","9"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","3"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","43"
"2014-07-02","Yahoo","dashboard","qlik","3"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","word cloud","qlik","1"
"2014-07-02","Yahoo","word cloud","qlik","1"
"2014-07-02","Yahoo","word cloud","qlik","1"
"2014-07-02","Yahoo","word cloud","qlik","3"
"2014-07-02","Yahoo","word cloud","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","3"
"2014-07-02","Yahoo","word cloud","qlik","1"
"2014-07-02","Yahoo","word cloud","qlik","2"
"2014-07-02","Yahoo","word cloud","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","word cloud","qlik","3"
"2014-07-02","Yahoo","word cloud","qlik","8"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","sankey","qlik","4"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","5"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","word cloud","qlik","47"
"2014-07-02","Yahoo","interactive","qlik","34"
"2014-07-02","Yahoo","word cloud","qlik","6"
"2014-07-02","Yahoo","dashboard","qlik","50"
"2014-07-02","Yahoo","word cloud","qlik","3"
"2014-07-02","Yahoo","sankey","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","12"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","sankey","qlik","7"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","3"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","3"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","22"
"2014-07-02","Yahoo","word cloud","qlik","13"
"2014-07-02","Yahoo","word cloud","qlik","2"
"2014-07-02","Yahoo","word cloud","qlik","32"
"2014-07-02","Yahoo","dashboard","qlik","3"
"2014-07-02","Yahoo","dashboard","qlik","4"
"2014-07-02","Yahoo","dashboard","qlik","3"
"2014-07-02","Yahoo","dashboard","qlik","3"
"2014-07-02","Yahoo","dashboard","qlik","17"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","9"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","3"
"2014-07-02","Yahoo","dashboard","qlik","29"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","word cloud","qlik","3"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","3"
"2014-07-02","Yahoo","dashboard","qlik","4"
"2014-07-02","Yahoo","dashboard","qlik","4"
"2014-07-02","Yahoo","dashboard","qlik","49"
"2014-07-02","Yahoo","dashboard","qlik","11"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","word cloud","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","3"
"2014-07-02","Yahoo","word cloud","qlik","3"
"2014-07-02","Yahoo","dashboard","qlik","5"
"2014-07-02","Yahoo","interactive","qlik","8"
"2014-07-02","Yahoo","interactive","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","4"
"2014-07-02","Yahoo","dashboard","qlik","3"
"2014-07-02","Yahoo","word cloud","qlik","7"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","word cloud","qlik","3"
"2014-07-02","Yahoo","dashboard","qlik","3"
"2014-07-02","Yahoo","dashboard","qlik","3"
"2014-07-02","Yahoo","dashboard","qlik","3"
"2014-07-02","Yahoo","dashboard","qlik","5"
"2014-07-02","Yahoo","dashboard","qlik","4"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","sankey","qlik","50"
"2014-07-02","Yahoo","sankey","qlik","26"
"2014-07-02","Yahoo","interactive","qlik","2"
"2014-07-02","Yahoo","interactive","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","3"
"2014-07-02","Yahoo","dashboard","qlik","31"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","word cloud","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","31"
"2014-07-02","Yahoo","dashboard","qlik","4"
"2014-07-02","Yahoo","word cloud","qlik","7"
"2014-07-02","Yahoo","sankey","qlik","42"
"2014-07-02","Yahoo","word cloud","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","3"
"2014-07-02","Yahoo","word cloud","qlik","12"
"2014-07-02","Yahoo","word cloud","qlik","21"
"2014-07-02","Yahoo","dashboard","qlik","4"
"2014-07-02","Yahoo","word cloud","qlik","9"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","3"
"2014-07-02","Yahoo","interactive","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","7"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","word cloud","qlik","47"
"2014-07-02","Yahoo","dashboard","qlik","7"
"2014-07-02","Yahoo","dashboard","qlik","41"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","word cloud","qlik","15"
"2014-07-02","Yahoo","word cloud","qlik","4"
"2014-07-02","Yahoo","dashboard","qlik","33"
"2014-07-02","Yahoo","word cloud","qlik","15"
"2014-07-02","Yahoo","interactive","qlik","2"
"2014-07-02","Yahoo","interactive","qlik","2"
"2014-07-02","Yahoo","interactive","qlik","3"
"2014-07-02","Yahoo","dashboard","qlik","50"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","25"
"2014-07-02","Yahoo","dashboard","qlik","3"
"2014-07-02","Yahoo","dashboard","qlik","50"
"2014-07-02","Yahoo","dashboard","qlik","6"
"2014-07-02","Yahoo","dashboard","qlik","6"
"2014-07-02","Yahoo","dashboard","qlik","3"
"2014-07-02","Yahoo","word cloud","qlik","3"
"2014-07-02","Yahoo","sankey","qlik","2"
"2014-07-02","Yahoo","word cloud","qlik","5"
"2014-07-02","Yahoo","dashboard","qlik","33"
"2014-07-02","Yahoo","dashboard","qlik","6"
"2014-07-02","Yahoo","dashboard","qlik","5"
"2014-07-02","Yahoo","interactive","qlik","3"
"2014-07-02","Yahoo","dashboard","qlik","4"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","3"
"2014-07-02","Yahoo","dashboard","qlik","4"
"2014-07-02","Yahoo","dashboard","qlik","8"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","dashboard","qlik","3"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","word cloud","qlik","2"
"2014-07-02","Yahoo","word cloud","qlik","45"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","dashboard","qlik","3"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","5"
"2014-07-02","Yahoo","dashboard","qlik","4"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","sankey","qlik","4"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","8"
"2014-07-02","Yahoo","dashboard","qlik","19"
"2014-07-02","Yahoo","interactive","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","14"
"2014-07-02","Yahoo","interactive","qlik","2"
"2014-07-02","Yahoo","interactive","qlik","4"
"2014-07-02","Yahoo","dashboard","qlik","3"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","9"
"2014-07-02","Yahoo","dashboard","qlik","4"
"2014-07-02","Yahoo","word cloud","qlik","2"
"2014-07-02","Yahoo","sankey","qlik","28"
"2014-07-02","Yahoo","interactive","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","5"
"2014-07-02","Yahoo","dashboard","qlik","35"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","interactive","qlik","3"
"2014-07-02","Yahoo","word cloud","qlik","7"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","15"
"2014-07-02","Yahoo","dashboard","qlik","5"
"2014-07-02","Yahoo","word cloud","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","word cloud","qlik","8"
"2014-07-02","Yahoo","dashboard","qlik","16"
"2014-07-02","Yahoo","dashboard","qlik","41"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","interactive","qlik","2"
"2014-07-02","Yahoo","interactive","qlik","1"
"2014-07-02","Yahoo","interactive","qlik","1"
"2014-07-02","Yahoo","interactive","qlik","1"
"2014-07-02","Yahoo","interactive","qlik","1"
"2014-07-02","Yahoo","interactive","qlik","1"
"2014-07-02","Yahoo","word cloud","qlik","11"
"2014-07-02","Yahoo","dashboard","qlik","18"
"2014-07-02","Yahoo","dashboard","qlik","41"
"2014-07-02","Yahoo","dashboard","qlik","5"
"2014-07-02","Yahoo","interactive","qlik","2"
"2014-07-02","Yahoo","word cloud","qlik",0
"2014-07-02","Yahoo","dashboard","qlik","17"
"2014-07-02","Yahoo","word cloud","qlik",0
"2014-07-02","Yahoo","word cloud","qlik",0
"2014-07-02","Yahoo","word cloud","qlik","2"
"2014-07-02","Yahoo","word cloud","qlik","11"
"2014-07-02","Yahoo","word cloud","qlik","6"
"2014-07-02","Yahoo","dashboard","qlik","4"
"2014-07-02","Yahoo","interactive","qlik","2"
"2014-07-02","Yahoo","interactive","qlik","1"
"2014-07-02","Yahoo","interactive","qlik","4"
"2014-07-02","Yahoo","dashboard","qlik","3"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","interactive","qlik","1"
"2014-07-02","Yahoo","sankey","qlik","7"
"2014-07-02","Yahoo","interactive","qlik","1"
"2014-07-02","Yahoo","interactive","qlik","3"
"2014-07-02","Yahoo","interactive","qlik","1"
"2014-07-02","Yahoo","interactive","qlik","1"
"2014-07-02","Yahoo","interactive","qlik","1"
"2014-07-02","Yahoo","interactive","qlik","2"
"2014-07-02","Yahoo","word cloud","qlik","4"
"2014-07-02","Yahoo","interactive","qlik","1"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","interactive","qlik","1"
"2014-07-02","Yahoo","interactive","qlik","1"
"2014-07-02","Yahoo","word cloud","qlik","5"
"2014-07-02","Yahoo","dashboard","qlik","3"
"2014-07-02","Yahoo","interactive","qlik","1"
"2014-07-02","Yahoo","interactive","qlik","1"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","interactive","qlik","1"
"2014-07-02","Yahoo","interactive","qlik","1"
"2014-07-02","Yahoo","word cloud","qlik","4"
"2014-07-02","Yahoo","interactive","qlik","3"
"2014-07-02","Yahoo","word cloud","qlik","10"
"2014-07-02","Yahoo","interactive","qlik","2"
"2014-07-02","Yahoo","interactive","qlik","32"
"2014-07-02","Yahoo","interactive","qlik","3"
"2014-07-02","Yahoo","dashboard","qlik","5"
"2014-07-02","Yahoo","dashboard","qlik","2"
"2014-07-02","Yahoo","interactive","qlik","2"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","dashboard","qlik","1"
"2014-07-02","Yahoo","dashboard","visual.ly",0
"2014-07-02","Yahoo","dashboard","visual.ly",0
"2014-07-02","Yahoo","dashboard","visual.ly",0
"2014-07-02","Yahoo","dashboard","visual.ly","27"
"2014-07-02","Yahoo","dashboard","visual.ly","38"
"2014-07-02","Yahoo","dashboard","visual.ly","49"
"2014-07-02","Yahoo","dashboard","visual.ly","27"
"2014-07-02","Yahoo","dashboard","visual.ly",0
"2014-07-02","Yahoo","dashboard","visual.ly",0
"2014-07-02","Yahoo","dashboard","visual.ly","43"
"2014-07-02","Yahoo","dashboard","visual.ly",0
"2014-07-02","Yahoo","dashboard","visual.ly","48"
"2014-07-02","Yahoo","interactive","visual.ly","27"
"2014-07-02","Yahoo","sankey","visual.ly","13"
"2014-07-02","Yahoo","dashboard","visual.ly","43"
"2014-07-02","Yahoo","dashboard","visual.ly",0
"2014-07-02","Yahoo","dashboard","visual.ly",0
"2014-07-02","Yahoo","dashboard","visual.ly",0
"2014-07-02","Yahoo","dashboard","visual.ly",0
"2014-07-02","Yahoo","dashboard","visual.ly",0
"2014-07-02","Yahoo","dashboard","visual.ly","23"
"2014-07-02","Yahoo","dashboard","visual.ly",0
"2014-07-02","Yahoo","dashboard","visual.ly","37"
"2014-07-02","Yahoo","dashboard","visual.ly",0
"2014-07-02","Yahoo","dashboard","visual.ly","32"
"2014-07-02","Yahoo","interactive","visual.ly","45"
"2014-07-02","Yahoo","dashboard","visual.ly",0
"2014-07-02","Yahoo","word cloud","visual.ly","48"
"2014-07-02","Yahoo","sankey","visual.ly","32"
"2014-07-02","Yahoo","dashboard","visual.ly",0
"2014-07-02","Yahoo","sankey","visual.ly","28"
"2014-07-02","Yahoo","sankey","visual.ly","26"
"2014-07-02","Yahoo","sankey","visual.ly",0
"2014-07-02","Yahoo","sankey","visual.ly","15"
"2014-07-02","Yahoo","sankey","visual.ly","10"
"2014-07-02","Yahoo","sankey","visual.ly","35"
"2014-07-02","Yahoo","sankey","visual.ly","24"
"2014-07-02","Yahoo","dashboard","visual.ly",0
"2014-07-02","Yahoo","dashboard","visual.ly",0
"2014-07-02","Yahoo","dashboard","visual.ly",0
"2014-07-02","Yahoo","dashboard","visual.ly","50"
"2014-07-02","Yahoo","dashboard","visual.ly",0
"2014-07-02","Yahoo","sankey","visual.ly","35"
"2014-07-02","Yahoo","dashboard","visual.ly","43"
"2014-07-02","Yahoo","sankey","visual.ly","6"
"2014-07-02","Yahoo","dashboard","visual.ly",0
"2014-07-02","Yahoo","dashboard","visual.ly","39"
"2014-07-02","Yahoo","interactive","visual.ly","15"
"2014-07-02","Yahoo","dashboard","visual.ly",0
"2014-07-02","Yahoo","dashboard","visual.ly","41"
"2014-07-02","Yahoo","dashboard","visual.ly","50"
"2014-07-02","Yahoo","sankey","visual.ly","40"
"2014-07-02","Yahoo","interactive","visual.ly","28"
"2014-07-02","Yahoo","sankey","visual.ly","28"
"2014-07-02","Yahoo","sankey","visual.ly","50"
"2014-07-02","Yahoo","sankey","visual.ly","14"
"2014-07-02","Yahoo","interactive","visual.ly","27"
"2014-07-02","Yahoo","sankey","visual.ly","10"
"2014-07-02","Yahoo","sankey","visual.ly","8"
"2014-07-02","Yahoo","sankey","visual.ly","44"
"2014-07-02","Yahoo","sankey","visual.ly","22"
"2014-07-02","Yahoo","dashboard","visual.ly",0
"2014-07-02","Yahoo","dashboard","visual.ly",0
"2014-07-02","Yahoo","dashboard","visual.ly","48"
"2014-07-02","Yahoo","dashboard","visual.ly",0
